ts_code,name
003711.OF,泰达宏利京元宝A
003712.OF,泰达宏利京元宝B
003733.OF,金鹰添裕纯债A
003446.OF,英大睿鑫A
003447.OF,英大睿鑫C
003501.OF,泰达宏利睿智稳健A
002906.OF,南方中证500增强A
002907.OF,南方中证500增强C
003611.OF,南方荣安定期开放C
003610.OF,南方荣安定期开放A
002961.OF,中欧双利A
002962.OF,中欧双利C
002969.OF,易方达丰和A
003816.OF,银华日利B
001757.OF,嘉实主题增强
003486.OF,平安惠隆纯债A
519786.OF,交银裕利纯债A
519787.OF,交银裕利纯债C
003871.OF,华泰柏瑞天添宝货币B
003555.OF,华泰柏瑞睿利A
003556.OF,华泰柏瑞睿利C
003223.OF,广发景丰纯债
003710.OF,国投瑞银和顺
003585.OF,先锋现金宝
511950.SH,添利货币ETF
003679.OF,中融现金增利C
003678.OF,中融现金增利A
003741.OF,鹏华丰盈
002006.OF,工银新得益
501028.SH,财通福瑞混合LOF
003586.OF,先锋精一A
003587.OF,先锋精一C
519623.OF,银河君耀A
519624.OF,银河君耀C
001874.OF,前海开源沪港深价值精选
001756.OF,嘉实策略优选
003641.OF,长盛盛丰A
003642.OF,长盛盛丰C
002459.OF,华夏鼎利A
002037.OF,华安新希望A
002038.OF,华安新希望C
002460.OF,华夏鼎利C
003350.OF,广发鑫盛18个月
002798.OF,融通稳利A
003568.OF,平安惠利纯债
003523.OF,万家鑫通C
002129.OF,广发鑫利
001483.OF,天弘喜利
003522.OF,万家鑫通A
002827.OF,融通稳利C
003602.OF,申万菱信安鑫精选C
003601.OF,申万菱信安鑫精选A
003038.OF,广发集瑞C
003037.OF,广发集瑞A
675081.OF,西部利得祥盈A
003703.OF,博时富鑫纯债A
001633.OF,万家瑞祥A
001634.OF,万家瑞祥C
003492.OF,前海开源外向企业
673071.OF,西部利得新动力A
673073.OF,西部利得新动力C
675083.OF,西部利得祥盈C
003397.OF,银华体育文化A
003427.OF,建信恒远一年定开
519326.OF,浦银安盛幸福聚益A
519327.OF,浦银安盛幸福聚益C
003314.OF,浙商惠南纯债
003400.OF,建信恒瑞
002563.OF,泓德泓汇
003732.OF,长安泓泽C
003731.OF,长安泓泽A
003484.OF,金鹰鑫益A
003485.OF,金鹰鑫益C
002133.OF,广发鑫益
002128.OF,广发鑫惠
003683.OF,博时安弘一年定开C
003682.OF,博时安弘一年定开A
003249.OF,建信恒丰纯债
003295.OF,南方安裕A
003705.OF,工银瑞信恒泰纯债
519207.OF,万家年年恒荣定开C
519206.OF,万家年年恒荣定开A
003244.OF,摩根中国世纪美元现钞
003245.OF,摩根中国世纪美元现汇
003734.OF,万家瑞盈A
002730.OF,华富华鑫A
003445.OF,中加丰享纯债
519139.OF,海富通沪港深
002731.OF,华富华鑫C
003181.OF,前海联合添利C
003180.OF,前海联合添利A
003735.OF,万家瑞盈C
002778.OF,前海联合新思路A
002779.OF,前海联合新思路C
003243.OF,摩根中国世纪人民币
160322.SZ,港股精选LOF
003692.OF,大成景尚A
003693.OF,大成景尚C
519328.OF,浦银安盛盛泰A
519329.OF,浦银安盛盛泰C
003612.OF,南方卓元A
003613.OF,南方卓元C
003667.OF,天弘安盈
160223.SZ,创业板LOF
003605.OF,景顺长城景泰汇利A
161035.SZ,医药增强LOF
003290.OF,长城久稳A
003660.OF,中加纯债两年A
003661.OF,中加纯债两年C
002737.OF,泓德裕和纯债C
002736.OF,泓德裕和纯债A
519772.OF,交银新生活力
003497.OF,银华添泽
002788.OF,融通现金宝A
003258.OF,博时富祥纯债A
501025.SH,香港银行LOF
001759.OF,嘉实成长增强
003469.OF,德邦德景一年定开A
003470.OF,德邦德景一年定开C
002819.OF,招商丰美A
519949.OF,长信利信A
003404.OF,招商稳盛定期开放A
003582.OF,中金量化多策略
003595.OF,长盛盛崇C
003655.OF,信澳新财富
003594.OF,长盛盛崇A
003648.OF,融通通祺
002820.OF,招商丰美C
002333.OF,汇丰晋信沪港深C
001851.OF,中融强国制造
002332.OF,汇丰晋信沪港深A
003564.OF,博时安诚3个月A
003565.OF,博时安诚3个月C
003405.OF,招商稳盛定期开放C
003681.OF,建信睿享纯债A
003379.OF,信诚至选A
003380.OF,信诚至选C
002946.OF,大成景盛一年A
002947.OF,大成景盛一年C
003439.OF,招商招怡纯债C
003438.OF,招商招怡纯债A
003654.OF,博时锦禄纯债
003394.OF,建信恒安一年定开
003332.OF,南方荣发定期开放
002685.OF,中欧丰泓沪港深A
003651.OF,博时丰达纯债6个月
002686.OF,中欧丰泓沪港深C
003279.OF,融通沪港深智慧生活
003566.OF,博时臻选纯债A
003589.OF,东吴增鑫宝B
003588.OF,东吴增鑫宝A
003301.OF,华夏鼎融A
003302.OF,华夏鼎融C
003536.OF,浦银安盛日日丰D
003573.OF,中信建投稳裕定开A
003534.OF,浦银安盛日日丰A
002130.OF,广发鑫隆A
003526.OF,农银汇理金穗3个月
003021.OF,中欧强裕
003535.OF,浦银安盛日日丰B
164703.SZ,汇添富纯债LOF
002131.OF,广发鑫隆C
001680.OF,九泰久利
519779.OF,交银沪港深价值精选
003493.OF,申万菱信安鑫优选A
003512.OF,申万菱信安鑫优选C
003549.OF,浙商惠裕纯债A
002120.OF,广发安悦回报A
003429.OF,兴业中高等级信用债
003607.OF,博时富益纯债
003398.OF,太平日日金A
003399.OF,太平日日金B
002634.OF,华宝未来主导产业A
003671.OF,兴业裕恒
003466.OF,长城久盛安稳
519776.OF,交银裕盈纯债A
519777.OF,交银裕盈纯债C
003416.OF,招商财经大数据策略A
003574.OF,大成惠利纯债
003575.OF,大成惠益纯债
003339.OF,华安睿享定期开放A
003334.OF,中融融信双盈A
003340.OF,华安睿享定期开放C
003335.OF,中融融信双盈C
003619.OF,招商招旺纯债C
161124.SZ,港股小盘LOF
003425.OF,江信添福A
003618.OF,招商招旺纯债A
003426.OF,江信添福C
001824.OF,博时沪港深成长企业
003428.OF,中加丰盈
003051.OF,农银汇理金利一年定期
002825.OF,融通通和
003625.OF,创金合信资源主题C
003622.OF,创金合信优价成长A
003624.OF,创金合信资源主题A
003623.OF,创金合信优价成长C
001627.OF,融通新优选
003324.OF,东方永兴18个月A
003325.OF,东方永兴18个月C
003341.OF,工银瑞盈
003024.OF,平安惠金定期开放A
960042.OF,银华信用季季红H
003560.OF,平安量化成长C
002869.OF,融通通裕定期开放
003559.OF,平安量化成长A
002837.OF,华夏网购精选A
002136.OF,广发鑫源C
002135.OF,广发鑫源A
002121.OF,广发沪港深新起点A
003320.OF,建信瑞丰添利C
003319.OF,建信瑞丰添利A
519199.OF,万家家享中短债A
003487.OF,平安惠融纯债
002711.OF,广发集丰A
002712.OF,广发集丰C
002140.OF,博时裕诚纯债
003383.OF,民生加银鑫享C
003382.OF,民生加银鑫享A
003396.OF,东方红优享红利沪港深A
002153.OF,华安安润A
002154.OF,华安安润C
003527.OF,鹏华丰腾
003500.OF,鑫元聚利
003547.OF,鹏华丰禄
003310.OF,兴业启元一年C
501050.SH,50AHLOF
003309.OF,兴业启元一年A
003208.OF,东兴量化多策略
002594.OF,工银现代服务业
003286.OF,平安惠享纯债A
003551.OF,工银瑞信恒丰纯债
003349.OF,长信稳益
003453.OF,招商招盛纯债C
003452.OF,招商招盛纯债A
003364.OF,长江乐享B
003365.OF,长江乐享C
003222.OF,新华丰利C
003221.OF,新华丰利A
002689.OF,红塔红土长益C
002688.OF,红塔红土长益A
003371.OF,招商招轩纯债A
003363.OF,长江乐享A
003372.OF,招商招轩纯债C
003269.OF,招商招乾3个月A
001813.OF,国泰福益
003270.OF,招商招乾3个月C
001622.OF,新华鑫锐
003480.OF,财通资管鑫管家B
003351.OF,招商稳荣定期开放A
003352.OF,招商稳荣定期开放C
003495.OF,鹏华弘尚A
003496.OF,鹏华弘尚C
003125.OF,中科沃土沃鑫成长精选A
003490.OF,长盛盛平A
003381.OF,博时裕信纯债
003491.OF,长盛盛平C
003525.OF,兴银现金收益
003479.OF,财通资管鑫管家A
0034301.OF,兴业14天理财A
003267.OF,新华壹诺宝B
0034311.OF,兴业14天理财B
003289.OF,创金合信尊泰纯债
002547.OF,民生加银养老服务
003432.OF,信诚至瑞A
003433.OF,信诚至瑞C
003454.OF,招商招通纯债A
003474.OF,南方天天利B
003473.OF,南方天天利A
002940.OF,中欧强惠
003455.OF,招商招通纯债C
519778.OF,交银经济新动力A
003514.OF,国寿安保安享纯债
002889.OF,交银天利宝货币A
002890.OF,交银天利宝货币E
003456.OF,信澳新目标
003250.OF,融通通尚A
003251.OF,融通通尚C
003266.OF,招商招坤纯债C
003265.OF,招商招坤纯债A
003391.OF,建信天添益A
003393.OF,建信天添益C
003392.OF,建信天添益B
003369.OF,招商招庆纯债A
003370.OF,招商招庆纯债C
003472.OF,前海联合添鑫3个月定开C
003471.OF,前海联合添鑫3个月定开A
003434.OF,博时鑫泽A
003435.OF,博时鑫泽C
002773.OF,光大铭鑫A
003418.OF,华润元大润鑫A
002774.OF,光大铭鑫C
003539.OF,安信现金增利B
003305.OF,前海开源沪港深核心资源C
003304.OF,前海开源沪港深核心资源A
003336.OF,长江收益增强
003402.OF,安信活期宝A
003463.OF,泰达宏利亚洲A
003464.OF,泰达宏利亚洲C
501022.SH,银华鑫盛LOF
002558.OF,博时鑫瑞A
002559.OF,博时鑫瑞C
002895.OF,华夏天利货币B
002894.OF,华夏天利货币A
003410.OF,景顺长城景颐盛利C
003409.OF,景顺长城景颐盛利A
003206.OF,博时合鑫货币
003262.OF,安信沪深300指数增强C
003261.OF,安信沪深300指数增强A
003216.OF,信诚至鑫C
003215.OF,信诚至鑫A
003356.OF,招商稳祥定期开放C
003355.OF,招商稳祥定期开放A
001998.OF,工银新焦点C
001715.OF,工银新焦点A
003274.OF,安信永丰C
003273.OF,安信永丰A
163119.SZ,申万健康
519935.OF,长信创新驱动
512100.SH,中证1000ETF
003175.OF,华泰柏瑞多策略A
002662.OF,前海开源沪港深大消费A
003374.OF,大成景禄C
002663.OF,前海开源沪港深大消费C
003411.OF,鹏华弘康A
003373.OF,大成景禄A
519225.OF,海富通集利
003253.OF,大成添益B
003252.OF,大成添益A
511690.SH,交易货币ETF
003346.OF,安信新成长C
003345.OF,安信新成长A
003331.OF,博时乐臻
003395.OF,安信尊享
003096.OF,中欧医疗健康C
003415.OF,泰达宏利创金C
003414.OF,泰达宏利创金A
003141.OF,鹏华弘腾C
003140.OF,鹏华弘腾A
002908.OF,富国睿利定期开放A
003095.OF,中欧医疗健康A
160722.SZ,嘉实惠泽LOF
165317.SZ,建信丰裕LOF
003189.OF,汇添富保鑫A
003158.OF,国投瑞银瑞达
501023.SH,港中小企LOF
003406.OF,南方多元定开
003240.OF,博时安祺6个月定开C
003239.OF,博时安祺6个月定开A
003412.OF,鹏华弘康C
003282.OF,信诚至裕A
003283.OF,信诚至裕C
003275.OF,国联安添利增长A
003276.OF,国联安添利增长C
675062.OF,西部利得天添富货币B
003213.OF,中银悦享定期开放
675061.OF,西部利得天添富货币A
003343.OF,鹏华弘惠A
F080012.OF,长盛电子信息产业H
003186.OF,鹏华兴安定期开放
003358.OF,易方达7-10年国开行A
001513.OF,易方达信息产业
001046.OF,华夏可转债增强I
003344.OF,鹏华弘惠C
003367.OF,鹏华兴合定期开放A
001744.OF,诺安进取回报
003241.OF,创金合信量化发现A
003242.OF,创金合信量化发现C
001045.OF,华夏可转债增强A
003368.OF,鹏华兴合定期开放C
002911.OF,鹏华兴实定期开放
003199.OF,长盛盛琪一年期A
003200.OF,长盛盛琪一年期C
003220.OF,浙商惠利纯债
003131.OF,国寿安保强国智造
002670.OF,万家沪深300指数增强A
164814.SZ,工银双债LOF
168105.SZ,九泰泰富
003354.OF,信诚至优C
003353.OF,信诚至优A
002671.OF,万家沪深300指数增强C
003337.OF,南方颐元
003338.OF,南方颐元C
003376.OF,广发7-10年国开行A
003377.OF,广发7-10年国开行C
003017.OF,广发中证军工ETF联接A
002783.OF,东方红价值精选A
003255.OF,前海开源鼎裕C
003254.OF,前海开源鼎裕A
002784.OF,东方红价值精选C
002623.OF,广发服务业精选
511700.SH,场内货币ETF
003034.OF,平安日鑫A
519224.OF,海富通欣荣A
003280.OF,鹏华丰恒
519223.OF,海富通欣荣C
519220.OF,海富通聚利纯债
003135.OF,金元顺安沣楹
003313.OF,中银睿享定期开放
002545.OF,东方岳
003246.OF,华泰柏瑞天添宝货币A
002033.OF,华安新财富A
002034.OF,华安新财富C
003094.OF,大摩多元兴利18个月
001706.OF,诺安积极回报A
002564.OF,新沃通盈
002751.OF,博时安恒18个月A
001743.OF,诺安优选回报
003161.OF,南方安泰A
002752.OF,博时安恒18个月C
002829.OF,南方现金增利F
003147.OF,大成动态量化A
164210.SZ,天弘同利LOF
003093.OF,华商丰利增强定开C
003092.OF,华商丰利增强定开A
167002.SZ,鼎越LOF
002843.OF,景顺长城景盈金利C
002842.OF,景顺长城景盈金利A
001533.OF,华泰柏瑞爱利
160642.SZ,鹏华增瑞LOF
002612.OF,融通通慧A
003185.OF,建信货币B
003259.OF,博时聚利纯债3个月定开
003328.OF,万家鑫璟纯债C
003171.OF,信澳慧理财
003327.OF,万家鑫璟纯债A
003329.OF,万家鑫安纯债A
003330.OF,万家鑫安纯债C
519208.OF,万家3-5年政策性金融债A
519209.OF,万家3-5年政策性金融债C
501026.SH,财通福享混合LOF
003194.OF,汇添富中证上海国企ETF联接A
003357.OF,嘉实稳祥纯债C
002772.OF,光大产业新动力A
003104.OF,泰达宏利定宏
003057.OF,建信瑞盛添利A
003056.OF,嘉实稳泽纯债A
003058.OF,建信瑞盛添利C
002914.OF,鹏华兴锐定期开放
003097.OF,德邦德焕9个月A
003098.OF,德邦德焕9个月C
160421.SZ,华安智增LOF
519781.OF,交银领先回报
675051.OF,西部利得合赢A
003268.OF,博时悦楚纯债
675053.OF,西部利得合赢C
003278.OF,信诚稳瑞C
002684.OF,民生加银鑫安纯债A
003173.OF,民生加银鑫安纯债C
003271.OF,国联安鑫瑞A
003272.OF,国联安鑫瑞C
003277.OF,信诚稳瑞A
511680.SH,安信货币
003287.OF,中信保诚稳益A
003288.OF,中信保诚稳益C
1655301.OF,信诚惠泽
002938.OF,中银证券健康产业
519617.OF,银河君信C
519616.OF,银河君信A
519222.OF,海富通欣益A
002578.OF,博时裕泉纯债
519221.OF,海富通欣益C
160523.OF,博时安丰18个月C
519618.OF,银河君信I
003260.OF,博时利发纯债A
003207.OF,博时富发纯债A
003054.OF,嘉实文体娱乐C
001614.OF,东方区域发展
003145.OF,中融竞争优势
003053.OF,嘉实文体娱乐A
003256.OF,信诚至益A
003257.OF,信诚至益C
003154.OF,华宝新活力
003059.OF,长信先利半年A
002980.OF,华夏创新前沿
002728.OF,华富益鑫A
002729.OF,华富益鑫C
519774.OF,交银裕兴纯债A
519775.OF,交银裕兴纯债C
519619.OF,银河君荣A
519620.OF,银河君荣C
519621.OF,银河君荣I
003133.OF,易方达裕鑫A
003134.OF,易方达裕鑫C
003022.OF,建信现金添益A
511660.SH,货币ETF建信添益
003285.OF,国寿安保安康纯债
003192.OF,创金合信尊丰纯债
002523.OF,光大恒利纯债
003047.OF,招商中国信用美元
003046.OF,招商中国信用人民币
003226.OF,信诚稳健A
003227.OF,信诚稳健C
003281.OF,广发活期宝B
002699.OF,华夏新起航A
002700.OF,华夏新起航C
003236.OF,信诚惠盈A
003237.OF,信诚惠盈C
003235.OF,信诚至利C
003234.OF,信诚至利A
003224.OF,鹏华兴润定期开放A
003225.OF,鹏华兴润定期开放C
002992.OF,招商招元纯债A
002993.OF,招商招元纯债C
002115.OF,国富新收益C
002114.OF,国富新收益A
003044.OF,东方红战略精选A
003045.OF,东方红战略精选C
512680.SH,军工ETF龙头
002823.OF,招商盛达A
002824.OF,招商盛达C
F000355.OF,南方丰元信用增强H
511600.SH,货币ETF
F202017.OF,南方深成ETF联接H
002930.OF,博时聚润纯债
003210.OF,博时智臻纯债
003074.OF,泰达宏利汇利C
512000.SH,券商ETF
002860.OF,前海开源沪港深新机遇A
001733.OF,泰达宏利量化增强
003004.OF,招商睿祥定期开放
003073.OF,泰达宏利汇利A
002998.OF,博时弘裕18个月A
002529.OF,泰康安益纯债C
003233.OF,创金合信金融地产C
003232.OF,创金合信金融地产A
002999.OF,博时弘裕18个月C
003178.OF,广发景盛纯债
003230.OF,创金合信医疗保健行业A
003209.OF,鹏华丰达
002528.OF,泰康安益纯债A
003231.OF,创金合信医疗保健行业C
003247.OF,泰达宏利启智A
003248.OF,泰达宏利启智C
168104.SZ,九泰锐丰LOF
003264.OF,新华活期添利B
003177.OF,德邦景颐C
003176.OF,德邦景颐A
003088.OF,上投摩根岁岁丰C
002853.OF,华富元鑫A
003087.OF,上投摩根岁岁丰A
002100.OF,国富新活力C
002854.OF,华富元鑫C
002099.OF,国富新活力A
673060.OF,西部利得景瑞A
675043.OF,西部利得合享C
675041.OF,西部利得合享A
162107.OF,金鹰先进制造A
002997.OF,工银瑞享
003172.OF,鹏华丰安
002474.OF,中邮睿信增强
003122.OF,鹏华兴盛A
002517.OF,招商丰达C
002822.OF,招商丰乐C
002821.OF,招商丰乐A
002575.OF,招商丰睿A
002627.OF,招商丰源C
002576.OF,招商丰睿C
002626.OF,招商丰源A
003187.OF,嘉实安益C
002516.OF,招商丰达A
002965.OF,中海合嘉增强收益A
002574.OF,招商瑞庆A
002834.OF,华夏新锦绣C
002966.OF,中海合嘉增强收益C
003157.OF,招商招悦纯债C
003156.OF,招商招悦纯债A
002514.OF,招商丰益A
002833.OF,华夏新锦绣A
002924.OF,华商瑞鑫定期开放
003214.OF,易方达富惠A
002581.OF,招商丰凯A
003119.OF,博时鑫源A
003120.OF,博时鑫源C
003179.OF,山西证券裕利
002916.OF,中银尊享半年
002986.OF,泰康丰盈
002582.OF,招商丰凯C
000329.OF,鹏华丰饶
002515.OF,招商丰益C
002835.OF,华夏新锦泰A
002836.OF,华夏新锦泰C
002939.OF,广发创新升级
002518.OF,民生加银鑫福A
003148.OF,中欧瑾悠A
003149.OF,中欧瑾悠C
003190.OF,创金合信消费主题A
003191.OF,创金合信消费主题C
003163.OF,金鹰添益3个月定开
003165.OF,鹏华弘嘉A
003105.OF,光大永鑫A
003106.OF,光大永鑫C
003166.OF,鹏华弘嘉C
003155.OF,中加丰尚纯债A
002791.OF,融通通景
003026.OF,安信新价值A
003027.OF,安信新价值C
160522.SZ,博时睿益LOF
003035.OF,广发安祥回报A
003036.OF,广发安祥回报C
003117.OF,光大吉鑫A
003118.OF,光大吉鑫C
160921.SZ,多策略LOF
003075.OF,中融货币E
519614.OF,银河君尚C
003162.OF,博时富宁纯债
519613.OF,银河君尚A
519615.OF,银河君尚I
002900.OF,南方中证500信息技术ETF联接A
001667.OF,南方转型增长A
160123.OF,南方中债10年期国债A
160124.OF,南方中债10年期国债C
001923.OF,国泰添益
003041.OF,鑫元得利
002955.OF,融通新趋势
003168.OF,前海开源鼎瑞C
003167.OF,前海开源鼎瑞A
003169.OF,长盛盛辉A
003170.OF,长盛盛辉C
519773.OF,交银数据产业A
002918.OF,交银现金宝E
002735.OF,泓德裕荣纯债C
002734.OF,泓德裕荣纯债A
519136.OF,海富通瑞丰
002858.OF,长信富平纯债一年A
002859.OF,长信富平纯债一年C
003050.OF,农银汇理金丰一年定期
003101.OF,诺德天禧
003160.OF,万家恒瑞18个月C
003159.OF,万家恒瑞18个月A
002989.OF,融通通乾研究精选
002919.OF,东吴智慧医疗量化策略A
168103.SZ,九泰锐益LOF
002431.OF,中银丰利C
002430.OF,中银丰利A
002538.OF,招商丰嘉A
002539.OF,招商丰嘉C
002540.OF,招商丰和A
002541.OF,招商丰和C
003142.OF,鹏华弘达A
